Order ID,Date,Product,Price,Zipcode
68,2023-11-10,Sugar,16.09,14659
68,2023-11-10,Detergent,98.73,14659
68,2023-11-10,Tomatoes,78.91,14659
68,2023-11-10,Tomatoes,71.89,14659
68,2023-11-10,Vinegar,29.77,14659
68,2023-11-10,Yogurt,20.55,14659
69,2024-02-05,Quinoa,73.75,13320
69,2024-02-05,Lettuce,88.68,13320
69,2024-02-05,Oranges,25.36,13320
69,2024-02-05,Kale,86.99,13320
69,2024-02-05,Carrots,44.76,13320
69,2024-02-05,Carrots,22.28,13320
69,2024-02-05,Apples,98.91,13320
69,2024-02-05,Detergent,13.49,13320
69,2024-02-05,Ice Cream,89.99,13320
69,2024-02-05,Apples,3.29,13320
69,2024-02-05,Quinoa,71.68,13320
69,2024-02-05,Kale,33.1,13320
69,2024-02-05,Carrots,99.39,13320
69,2024-02-05,Detergent,31.48,13320
69,2024-02-05,Xylitol,10.71,13320
69,2024-02-05,Detergent,80.43,13320
69,2024-02-05,Vinegar,40.4,13320
69,2024-02-05,Apples,16.86,13320
70,2024-03-12,Juice,87.82,13972
70,2024-03-12,Quinoa,89.93,13972
70,2024-03-12,Yogurt,90.02,13972
70,2024-03-12,Zucchini,74.03,13972
71,2023-08-02,Flour,43.4,13832
71,2023-08-02,Zucchini,23.69,13832
71,2023-08-02,Vinegar,34.09,13832
71,2023-08-02,Honey,22.89,13832
71,2023-08-02,Ice Cream,65.59,13832
71,2023-08-02,Bananas,31.46,13832
71,2023-08-02,Flour,3.35,13832
71,2023-08-02,Zucchini,87.42,13832
72,2023-08-26,Carrots,43.93,10909
72,2023-08-26,Nuts,26.46,10909
72,2023-08-26,Milk,39.55,10909
72,2023-08-26,Rice,85.44,10909
72,2023-08-26,Juice,23.27,10909
72,2023-08-26,Milk,99.1,10909
72,2023-08-26,Detergent,24.04,10909
72,2023-08-26,Vinegar,10.35,10909
72,2023-08-26,Tomatoes,77.92,10909
72,2023-08-26,Pasta,76.68,10909
72,2023-08-26,Tomatoes,88.25,10909
73,2024-04-15,Quinoa,6.67,13653
73,2024-04-15,Ice Cream,29.5,13653
74,2024-01-20,Rice,50.49,10954
74,2024-01-20,Zucchini,28.52,10954
74,2024-01-20,Sugar,45.65,10954
74,2024-01-20,Ice Cream,51.32,10954
75,2023-12-03,Grapes,38.9,11663
75,2023-12-03,Lettuce,81.42,11663
75,2023-12-03,Ice Cream,52.04,11663
75,2023-12-03,Lettuce,61.51,11663
75,2023-12-03,Detergent,63.21,11663
75,2023-12-03,Eggs,24.14,11663
75,2023-12-03,Tomatoes,76.53,11663
75,2023-12-03,Vinegar,4.04,11663
75,2023-12-03,Honey,66.22,11663
75,2023-12-03,Juice,13.64,11663
75,2023-12-03,Tomatoes,21.8,11663
75,2023-12-03,Ice Cream,68.33,11663
76,2024-05-29,Kale,65.18,12867
76,2024-05-29,Rice,7.46,12867
76,2024-05-29,Pasta,4.33,12867
76,2024-05-29,Udon,47.78,12867
76,2024-05-29,Water,43.36,12867
76,2024-05-29,Eggs,53.07,12867
76,2024-05-29,Udon,23.43,12867
76,2024-05-29,Milk,9.25,12867
76,2024-05-29,Carrots,68.17,12867
76,2024-05-29,Udon,95.8,12867
76,2024-05-29,Flour,77.1,12867
76,2024-05-29,Detergent,52.05,12867
76,2024-05-29,Eggs,87.4,12867
76,2024-05-29,Vinegar,16.91,12867
76,2024-05-29,Grapes,63.51,12867
76,2024-05-29,Grapes,81.42,12867
76,2024-05-29,Sugar,15.74,12867
76,2024-05-29,Milk,27.65,12867
76,2024-05-29,Nuts,96.1,12867
76,2024-05-29,Xylitol,94.37,12867
77,2023-12-10,Tomatoes,54.56,12558
77,2023-12-10,Xylitol,38.13,12558
77,2023-12-10,Vinegar,46.87,12558
77,2023-12-10,Carrots,6.69,12558
77,2023-12-10,Yogurt,50.76,12558
77,2023-12-10,Bananas,86.05,12558
77,2023-12-10,Udon,9.99,12558
77,2023-12-10,Detergent,17.89,12558
77,2023-12-10,Milk,48.22,12558
77,2023-12-10,Xylitol,38.96,12558
77,2023-12-10,Pasta,35.7,12558
77,2023-12-10,Nuts,55.16,12558
78,2023-09-14,Quinoa,82.76,13006
78,2023-09-14,Grapes,27.81,13006
78,2023-09-14,Ice Cream,27.56,13006
78,2023-09-14,Rice,62.39,13006
78,2023-09-14,Apples,71.87,13006
78,2023-09-14,Water,6.82,13006
78,2023-09-14,Flour,24.12,13006
78,2023-09-14,Rice,81.88,13006
78,2023-09-14,Xylitol,62.16,13006
78,2023-09-14,Apples,56.6,13006
78,2023-09-14,Pasta,43.73,13006
78,2023-09-14,Lettuce,95.73,13006
78,2023-09-14,Zucchini,7.0,13006
78,2023-09-14,Honey,16.74,13006
79,2023-10-15,Detergent,66.07,12200
79,2023-10-15,Tomatoes,92.91,12200
79,2023-10-15,Ice Cream,15.95,12200
79,2023-10-15,Water,78.08,12200
79,2023-10-15,Pasta,41.94,12200
79,2023-10-15,Kale,40.27,12200
79,2023-10-15,Xylitol,71.31,12200
79,2023-10-15,Flour,55.62,12200
79,2023-10-15,Lettuce,50.37,12200
79,2023-10-15,Sugar,95.59,12200
79,2023-10-15,Vinegar,43.17,12200
79,2023-10-15,Tomatoes,54.97,12200
79,2023-10-15,Ice Cream,97.67,12200
79,2023-10-15,Vinegar,91.38,12200
79,2023-10-15,Udon,25.72,12200
79,2023-10-15,Udon,81.41,12200
79,2023-10-15,Detergent,24.57,12200
79,2023-10-15,Rice,77.56,12200
79,2023-10-15,Grapes,25.55,12200
80,2024-04-27,Udon,75.43,12565
80,2024-04-27,Lettuce,24.11,12565
80,2024-04-27,Bananas,1.46,12565
80,2024-04-27,Yogurt,94.1,12565
80,2024-04-27,Ice Cream,8.22,12565
80,2024-04-27,Kale,84.77,12565
80,2024-04-27,Sugar,95.69,12565
80,2024-04-27,Quinoa,40.03,12565
81,2023-08-22,Udon,82.97,12998
81,2023-08-22,Bananas,12.49,12998
81,2023-08-22,Honey,80.81,12998
82,2023-08-26,Oranges,63.1,13148
82,2023-08-26,Carrots,57.72,13148
82,2023-08-26,Udon,48.48,13148
82,2023-08-26,Bananas,52.08,13148
83,2024-02-08,Rice,45.05,10580
83,2024-02-08,Xylitol,25.9,10580
83,2024-02-08,Water,26.58,10580
83,2024-02-08,Carrots,30.67,10580
83,2024-02-08,Eggs,22.89,10580
83,2024-02-08,Sugar,13.68,10580
83,2024-02-08,Grapes,56.07,10580
84,2024-05-15,Lettuce,97.52,12537
84,2024-05-15,Yogurt,33.43,12537
84,2024-05-15,Sugar,84.39,12537
84,2024-05-15,Zucchini,67.21,12537
84,2024-05-15,Kale,25.38,12537
84,2024-05-15,Kale,34.57,12537
84,2024-05-15,Water,25.48,12537
85,2024-04-29,Rice,57.57,12723
85,2024-04-29,Pasta,17.43,12723
85,2024-04-29,Grapes,86.22,12723
85,2024-04-29,Oranges,53.59,12723
85,2024-04-29,Lettuce,86.99,12723
85,2024-04-29,Rice,44.35,12723
85,2024-04-29,Oranges,21.57,12723
85,2024-04-29,Bananas,86.04,12723
86,2024-02-03,Lettuce,31.98,12937
86,2024-02-03,Kale,44.13,12937
86,2024-02-03,Milk,15.04,12937
86,2024-02-03,Pasta,63.97,12937
86,2024-02-03,Yogurt,60.8,12937
86,2024-02-03,Sugar,22.55,12937
86,2024-02-03,Xylitol,23.04,12937
86,2024-02-03,Nuts,68.91,12937
86,2024-02-03,Flour,81.26,12937
86,2024-02-03,Milk,14.75,12937
86,2024-02-03,Oranges,52.03,12937
86,2024-02-03,Flour,99.14,12937
86,2024-02-03,Kale,2.62,12937
87,2024-01-14,Grapes,82.74,14050
87,2024-01-14,Milk,50.41,14050
87,2024-01-14,Nuts,89.05,14050
87,2024-01-14,Milk,41.17,14050
88,2023-11-30,Milk,79.19,10388
88,2023-11-30,Carrots,11.93,10388
88,2023-11-30,Oranges,82.83,10388
89,2024-03-08,Kale,62.5,10717
89,2024-03-08,Kale,95.3,10717
89,2024-03-08,Kale,11.71,10717
89,2024-03-08,Pasta,38.34,10717
89,2024-03-08,Rice,81.39,10717
89,2024-03-08,Xylitol,32.26,10717
89,2024-03-08,Detergent,38.54,10717
89,2024-03-08,Honey,80.06,10717
89,2024-03-08,Apples,11.4,10717
89,2024-03-08,Quinoa,22.07,10717
89,2024-03-08,Udon,99.05,10717
89,2024-03-08,Honey,99.11,10717
89,2024-03-08,Grapes,50.43,10717
90,2023-12-30,Zucchini,2.87,12150
90,2023-12-30,Vinegar,88.67,12150
90,2023-12-30,Nuts,75.92,12150
90,2023-12-30,Nuts,17.89,12150
91,2023-12-18,Nuts,37.62,11145
91,2023-12-18,Oranges,13.72,11145
91,2023-12-18,Water,96.28,11145
91,2023-12-18,Honey,44.79,11145
91,2023-12-18,Grapes,55.61,11145
91,2023-12-18,Detergent,11.91,11145
91,2023-12-18,Ice Cream,75.06,11145
91,2023-12-18,Vinegar,20.47,11145
91,2023-12-18,Apples,27.32,11145
91,2023-12-18,Detergent,36.14,11145
91,2023-12-18,Juice,52.38,11145
91,2023-12-18,Oranges,53.11,11145
91,2023-12-18,Water,91.61,11145
91,2023-12-18,Detergent,13.47,11145
91,2023-12-18,Tomatoes,17.21,11145
91,2023-12-18,Milk,31.47,11145
92,2024-02-10,Oranges,58.03,11791
93,2023-12-15,Yogurt,36.6,14215
93,2023-12-15,Yogurt,5.74,14215
93,2023-12-15,Carrots,15.76,14215
93,2023-12-15,Juice,57.52,14215
93,2023-12-15,Xylitol,79.97,14215
93,2023-12-15,Udon,6.75,14215
93,2023-12-15,Nuts,65.92,14215
93,2023-12-15,Yogurt,43.54,14215
93,2023-12-15,Bananas,8.97,14215
93,2023-12-15,Grapes,98.9,14215
93,2023-12-15,Quinoa,61.11,14215
93,2023-12-15,Tomatoes,53.02,14215
93,2023-12-15,Eggs,28.55,14215
93,2023-12-15,Detergent,68.41,14215
93,2023-12-15,Zucchini,32.16,14215
93,2023-12-15,Eggs,52.84,14215
93,2023-12-15,Milk,79.65,14215
93,2023-12-15,Sugar,17.47,14215
94,2024-02-07,Udon,8.3,11412
94,2024-02-07,Oranges,31.13,11412
94,2024-02-07,Pasta,70.08,11412
94,2024-02-07,Flour,49.94,11412
94,2024-02-07,Kale,77.52,11412
94,2024-02-07,Vinegar,71.05,11412
94,2024-02-07,Kale,99.21,11412
94,2024-02-07,Grapes,16.41,11412
94,2024-02-07,Xylitol,64.69,11412
94,2024-02-07,Kale,4.69,11412
94,2024-02-07,Xylitol,9.29,11412
94,2024-02-07,Tomatoes,39.18,11412
94,2024-02-07,Kale,72.53,11412
94,2024-02-07,Water,10.97,11412
94,2024-02-07,Xylitol,22.77,11412
94,2024-02-07,Juice,13.88,11412
95,2023-10-15,Flour,27.52,10690
95,2023-10-15,Honey,97.59,10690
95,2023-10-15,Detergent,84.28,10690
95,2023-10-15,Quinoa,51.69,10690
95,2023-10-15,Rice,71.07,10690
95,2023-10-15,Bananas,98.58,10690
95,2023-10-15,Zucchini,3.23,10690
95,2023-10-15,Zucchini,74.72,10690
95,2023-10-15,Apples,65.39,10690
95,2023-10-15,Grapes,39.49,10690
95,2023-10-15,Vinegar,88.03,10690
95,2023-10-15,Sugar,91.71,10690
95,2023-10-15,Bananas,68.44,10690
95,2023-10-15,Quinoa,55.8,10690
95,2023-10-15,Apples,75.64,10690
95,2023-10-15,Carrots,59.84,10690
95,2023-10-15,Ice Cream,25.47,10690
95,2023-10-15,Flour,75.38,10690
95,2023-10-15,Tomatoes,98.85,10690
96,2023-12-13,Grapes,74.2,14529
96,2023-12-13,Water,95.49,14529
96,2023-12-13,Flour,76.91,14529
96,2023-12-13,Apples,13.11,14529
97,2023-11-06,Rice,21.45,10326
97,2023-11-06,Eggs,73.4,10326
97,2023-11-06,Xylitol,40.34,10326
97,2023-11-06,Water,3.63,10326
97,2023-11-06,Lettuce,19.29,10326
97,2023-11-06,Eggs,58.56,10326
97,2023-11-06,Sugar,77.88,10326
97,2023-11-06,Apples,62.27,10326
97,2023-11-06,Apples,8.3,10326
97,2023-11-06,Oranges,86.42,10326
97,2023-11-06,Yogurt,83.77,10326
97,2023-11-06,Honey,35.57,10326
97,2023-11-06,Apples,13.62,10326
97,2023-11-06,Carrots,86.87,10326
97,2023-11-06,Vinegar,76.32,10326
97,2023-11-06,Tomatoes,85.98,10326
97,2023-11-06,Udon,5.69,10326
98,2024-02-09,Yogurt,37.97,10925
98,2024-02-09,Ice Cream,4.23,10925
98,2024-02-09,Sugar,29.76,10925
98,2024-02-09,Honey,89.52,10925
98,2024-02-09,Bananas,73.32,10925
98,2024-02-09,Quinoa,6.31,10925
98,2024-02-09,Oranges,19.78,10925
98,2024-02-09,Yogurt,81.39,10925
98,2024-02-09,Carrots,19.05,10925
98,2024-02-09,Sugar,94.02,10925
98,2024-02-09,Ice Cream,98.69,10925
98,2024-02-09,Honey,49.93,10925
98,2024-02-09,Pasta,97.17,10925
98,2024-02-09,Zucchini,88.55,10925
98,2024-02-09,Milk,32.17,10925
98,2024-02-09,Juice,61.85,10925
98,2024-02-09,Grapes,18.98,10925
98,2024-02-09,Nuts,3.94,10925
99,2024-04-28,Zucchini,59.07,14526
99,2024-04-28,Bananas,71.33,14526
99,2024-04-28,Grapes,60.89,14526
99,2024-04-28,Sugar,83.56,14526
99,2024-04-28,Water,54.46,14526
99,2024-04-28,Quinoa,37.36,14526
99,2024-04-28,Water,92.68,14526
99,2024-04-28,Xylitol,73.15,14526
99,2024-04-28,Zucchini,81.24,14526
99,2024-04-28,Apples,95.56,14526
99,2024-04-28,Lettuce,59.26,14526
99,2024-04-28,Xylitol,92.53,14526
99,2024-04-28,Carrots,82.75,14526
99,2024-04-28,Ice Cream,44.93,14526
99,2024-04-28,Bananas,82.6,14526
99,2024-04-28,Udon,27.49,14526
99,2024-04-28,Udon,7.31,14526
99,2024-04-28,Ice Cream,62.53,14526
100,2023-07-18,Nuts,96.62,11689
101,2024-05-23,Bananas,5.07,12868
101,2024-05-23,Sugar,7.0,12868
101,2024-05-23,Apples,84.13,12868
